pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2015-04-05,94.8,-0.91,5.59,"Martinez, Carlos",600303,593372,field_out,hit_into_play,,,,,4,"Tommy La Stella grounds out, shortstop Jhonny Peralta to first baseman Matt Adams.",R,L,R,CHC,STL,X,6,ground_ball,2,2,2015,-0.79,1.29,-0.728103353634025,2.2024374634140993,,570489,,2,7,Bot,118.43,152.11,,,,150405_214803,2.5592848819274527,-138.96258660517225,-5.493029971418448,-10.469,31.891,-14.828,3.39,1.52,10,87.8,-13,93.1,2193,5.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.121,0.109,0.0,1,0,0,2,60,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.026,-0.224,,,0.138,0.224,88.0,-3,-3,0.098,0.098,23,26,24,26,1,2,,,7,3,1.29,0.79,-0.79,,,,,,
CU,2015-04-05,81.3,-1.01,5.92,"Martinez, Carlos",600303,593372,,foul,,,,,1,,R,L,R,CHC,STL,S,,,2,2,2015,1.62,-0.19,-0.6396095675126405,3.0370992053780776,,570489,,2,7,Bot,,,,,,150405_214736,-2.805641181255446,-119.11797019761543,1.7974945391406167,15.447,22.419,-34.223,3.39,1.52,,,,79.8,2311,5.1,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,60,5,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0,,,,0.0,,-3,-3,0.098,0.098,23,26,24,26,1,2,,,7,3,3.68,-1.62,1.62,,,,,,
CU,2015-04-05,83.3,-1.15,5.41,"Martinez, Carlos",600303,593372,,ball,,,,,14,,R,L,R,CHC,STL,B,,,1,2,2015,1.25,-0.03,1.007080746842374,1.2103570677242446,,570489,,2,7,Bot,,,,,,150405_214714,2.087022286013849,-122.17780593872196,-1.9487729494119392,11.713,23.963,-32.063,3.39,1.52,,,,81.2,2326,4.7,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,60,4,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.004,0.033,,,,-0.033,,-3,-3,0.094,0.094,23,26,24,26,1,2,,,7,3,3.35,-1.25,1.25,,,,,,
CH,2015-04-05,84.9,-1.14,5.78,"Martinez, Carlos",600303,593372,,called_strike,,,,,4,,R,L,R,CHC,STL,S,,,1,1,2015,-1.29,0.61,-0.5622366973405678,2.2443685970137666,,570489,,2,7,Bot,,,,,,150405_214654,4.391542792753343,-124.3863982957944,-2.210379635325517,-13.841,24.661,-25.576,3.39,1.52,,,,84.2,2067,5.7,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,60,3,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,-0.007,-0.065,,,,0.065,,-3,-3,0.101,0.101,23,26,24,26,1,2,,,7,3,2.59,1.29,-1.29,,,,,,
FF,2015-04-05,93.2,-1.18,5.6,"Martinez, Carlos",600303,593372,,called_strike,,,,,4,,R,L,R,CHC,STL,S,,,1,0,2015,-0.49,1.31,-0.641906375636615,2.407040693565312,,570489,,2,7,Bot,,,,,,150405_214633,2.636169005148852,-136.6501392644735,-4.758211092279375,-6.45,29.687,-15.304,3.39,1.52,,,,92.0,2136,5.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,60,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.004,-0.038,,,,0.038,,-3,-3,0.105,0.105,23,26,24,26,1,2,,,7,3,1.35,0.49,-0.49,,,,,,
FF,2015-04-05,94.3,-1.13,5.59,"Martinez, Carlos",600303,593372,,ball,,,,,14,,R,L,R,CHC,STL,B,,,0,0,2015,-0.64,1.0,0.0805640216510265,0.866537787267357,,570489,,2,7,Bot,,,,,,150405_214613,4.822616976969323,-137.88795104721805,-8.054424826175778,-8.994,31.32,-18.09,3.39,1.52,,,,93.2,2096,5.7,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,60,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.002,0.02,,,,-0.02,,-3,-3,0.103,0.103,23,26,24,26,1,2,,,7,3,1.62,0.64,-0.64,,,,,,
CH,2015-04-05,85.1,-1.21,5.65,"Martinez, Carlos",471083,593372,strikeout,swinging_strike,,,,,13,Miguel Montero strikes out swinging.,R,L,R,CHC,STL,S,2,,3,2,2015,-1.72,0.39,-1.0282357247945326,1.5011881798993962,,570489,,1,7,Bot,,,,,,150405_214540,4.476093725625954,-124.7998477563174,-3.0993469346797267,-18.178,27.618,-27.585,3.3,1.43,,,,83.6,2048,5.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,0.0,0.0,1,0,0,,59,6,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,-0.05,-0.286,,,,0.286,,-3,-3,0.153,0.153,23,31,24,32,1,1,,,7,3,2.83,1.72,-1.72,,,,,,
CH,2015-04-05,85.5,-1.23,5.77,"Martinez, Carlos",471083,593372,,ball,,,,,13,,R,L,R,CHC,STL,B,,,2,2,2015,-1.71,0.02,-2.387072409803954,1.3376586644260868,,570489,,1,7,Bot,,,,,,150405_214513,1.2999775808277896,-125.45945960349104,-3.032314308346803,-17.58,26.592,-31.292,3.3,1.43,,,,84.4,1958,5.5,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,59,5,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.013,0.056,,,,-0.056,,-3,-3,0.14,0.14,23,31,24,32,1,1,,,7,3,3.15,1.71,-1.71,,,,,,
CH,2015-04-05,86.1,-1.03,5.71,"Martinez, Carlos",471083,593372,,foul,,,,,7,,R,L,R,CHC,STL,S,,,2,1,2015,-1.78,0.21,-0.5266507201136617,1.960519706494012,,570489,,1,7,Bot,,,,,,150405_214445,5.431377690560083,-126.29870555552026,-1.93808475305738,-19.412,27.78,-29.603,3.3,1.43,,,,84.8,2089,5.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,59,4,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,-0.01,-0.074,,,,0.074,,-3,-3,0.15,0.15,23,31,24,32,1,1,,,7,3,2.93,1.78,-1.78,,,,,,
SI,2015-04-05,92.8,-1.04,5.46,"Martinez, Carlos",471083,593372,,ball,,,,,13,,R,L,R,CHC,STL,B,,,1,1,2015,-1.51,0.4,-1.0920656369658863,1.2989002240000251,,,570489,1,7,Bot,,,,,,150405_214356,3.736533131628678,-136.07693003959193,-4.806017033949544,-18.937,29.946,-26.302,3.3,1.43,,,,91.4,1893,5.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,59,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.02,0.041,,,,-0.041,,-3,-3,0.13,0.13,23,31,24,32,1,1,,,7,3,2.28,1.51,-1.51,,,,,,
FF,2015-04-05,94.8,-0.89,5.62,"Martinez, Carlos",471083,593372,,ball,,,,,8,,R,L,R,CHC,STL,B,,,0,1,2015,-0.6,1.62,-0.0549415721025339,1.4535011851156048,,,570489,1,7,Bot,,,,,,150405_214334,3.7419729743916026,-138.6300937062368,-8.375509398268477,-8.318,30.362,-10.145,3.3,1.43,,,,93.0,2101,5.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,59,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.003,0.022,,,,-0.022,,-3,-3,0.127,0.127,23,31,24,32,1,1,,,7,3,0.96,0.6,-0.6,,,,,,
FF,2015-04-05,93.7,-0.97,5.61,"Martinez, Carlos",471083,593372,,foul,,,,,4,,R,L,R,CHC,STL,S,,,0,0,2015,-0.91,1.02,-0.5706144524055147,2.111657250916945,,,570489,1,7,Bot,,,,,,150405_214305,3.389711912750927,-137.19422305986504,-4.869683127306464,-11.9,29.566,-18.693,3.3,1.43,,,,92.8,1910,5.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,59,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.005,-0.036,,,,0.036,,-3,-3,0.132,0.132,23,31,24,32,1,1,,,7,3,1.62,0.91,-0.91,,,,,,
SI,2015-04-05,92.9,-1.2,5.53,"Martinez, Carlos",570489,593372,walk,blocked_ball,,,,,14,Arismendy Alcantara walks.,R,L,R,CHC,STL,B,,,3,2,2015,-1.45,0.9,0.9316905138332372,0.5416816894282852,,,,1,7,Bot,,,,,,150405_214224,9.155046260460706,-135.71742809602603,-8.192006713786858,-19.326,28.564,-19.655,3.36,1.55,,,,91.2,1958,5.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,0.686843,0.7,1,0,0,,58,7,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.027,0.331,,,,-0.331,,-3,-3,0.105,0.105,23,23,24,24,1,0,,,7,3,1.79,1.45,-1.45,,,,,,
FF,2015-04-05,94.8,-0.9,5.72,"Martinez, Carlos",570489,593372,,foul,,,,,8,,R,L,R,CHC,STL,S,,,3,2,2015,-0.54,1.3,0.0391882345837096,2.031959779481126,,,,1,7,Bot,,,,,,150405_214206,3.884618924644592,-138.85164256860628,-6.254107972178248,-7.672,33.49,-14.565,3.36,1.55,,,,93.0,2070,5.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,58,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.0,,,,0.0,,-3,-3,0.105,0.105,23,23,24,24,1,0,,,7,3,1.3,0.54,-0.54,,,,,,
CH,2015-04-05,85.9,-1.0,5.72,"Martinez, Carlos",570489,593372,,ball,,,,,13,,R,L,R,CHC,STL,B,,,2,2,2015,-2.02,0.14,-0.9197743330981496,0.0032741455235694,,,,1,7,Bot,,,,,,150405_214147,4.962416348598066,-125.85102545867475,-6.400628768454094,-21.6,27.801,-29.287,3.36,1.55,,,,84.0,1955,5.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,58,5,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.008,0.101,,,,-0.101,,-3,-3,0.097,0.097,23,23,24,24,1,0,,,7,3,3.02,2.02,-2.02,,,,,,
SI,2015-04-05,92.4,-1.17,5.63,"Martinez, Carlos",570489,593372,,foul,,,,,4,,R,L,R,CHC,STL,S,,,2,1,2015,-1.4,0.84,-0.7191976930175077,2.4024613397770995,,,,1,7,Bot,,,,,,150405_214130,4.715884566851606,-135.68046353104782,-3.430199837207526,-17.623,33.285,-21.404,3.36,1.55,,,,90.2,1975,5.1,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,58,4,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,-0.006,-0.067,,,,0.067,,-3,-3,0.103,0.103,23,23,24,24,1,0,,,7,3,1.89,1.4,-1.4,,,,,,
SI,2015-04-05,92.2,-1.4,5.52,"Martinez, Carlos",570489,593372,,ball,,,,,11,,R,L,R,CHC,STL,B,,,1,1,2015,-1.57,0.65,-1.930069396132243,3.1915245272624655,,,,1,7,Bot,,,,,,150405_214050,2.6404751517799654,-135.2881221098142,-0.6374746228647922,-19.153,30.434,-24.366,3.36,1.55,,,,90.6,1826,5.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,58,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,,0.004,0.05,,,,-0.05,,-3,-3,0.099,0.099,23,23,24,24,1,0,,,7,3,2.07,1.57,-1.57,,,,,,
FF,2015-04-05,90.0,-1.19,5.79,"Martinez, Carlos",570489,593372,,called_strike,,,,,9,,R,L,R,CHC,STL,S,,,1,0,2015,-0.67,1.32,0.3698262549084868,2.028320551813362,,,,1,7,Bot,,,,,,150405_214038,5.535943144674027,-131.91179043588178,-5.472532230372672,-8.729,30.011,-16.161,3.36,1.55,,,,88.8,2022,5.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,58,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.004,-0.05,,,,0.05,,-3,-3,0.103,0.103,23,23,24,24,1,0,,,7,3,1.56,0.67,-0.67,,,,,,
FF,2015-04-05,92.5,-1.07,5.69,"Martinez, Carlos",570489,593372,,ball,,,,,13,,R,L,R,CHC,STL,B,,,0,0,2015,-0.9,1.43,-0.567123997708369,0.4878286501288683,,,,1,7,Bot,,,,,,150405_214026,3.5884674044527065,-135.2735287630215,-10.017756182913262,-11.517,28.324,-13.068,3.36,1.55,,,,90.9,2038,5.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,58,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.003,0.038,,,,-0.038,,-3,-3,0.1,0.1,23,23,24,24,1,0,,,7,3,1.27,0.9,-0.9,,,,,,
FF,2015-04-05,93.3,-1.12,5.65,"Martinez, Carlos",592609,593372,field_out,hit_into_play,,,,,13,"Mike Olt grounds out, first baseman Matt Adams to pitcher Carlos Martinez.",R,R,R,CHC,STL,X,3,ground_ball,0,0,2015,-0.76,0.95,-0.5329702206169262,1.3207260220973356,,,,0,7,Bot,145.55,165.44,,,,150405_213937,3.474677653008951,-136.81241233528485,-6.720529183294371,-10.014,32.567,-19.123,3.5,1.57,7,55.9,-14,92.1,2053,5.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.054,0.065,0.0,1,0,0,1,57,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.028,-0.25,,,0.065,0.25,88.0,-3,-3,0.128,0.128,23,26,24,27,1,2,,,7,5,1.72,0.76,0.76,,,,,,
FF,2015-04-05,92.4,-1.25,6.05,"Ramírez, Neil",571431,519166,field_out,hit_into_play,,,,,13,Matt Adams pops out to shortstop Starlin Castro.,R,L,R,CHC,STL,X,6,popup,1,0,2015,-0.48,1.65,-1.0045024911504477,1.903334502344165,,,425509,2,7,Top,96.29,143.02,,,,150405_213540,1.8444321829012456,-135.49561575563985,-7.80764906982789,-6.071,32.348,-10.897,3.57,1.68,195,76.7,57,92.7,2535,6.6,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,0.007,0.006,0.0,1,0,0,3,56,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.011,-0.304,,,0.007,0.304,88.0,-3,3,0.117,0.883,26,26,26,27,1,3,,,3,3,1.08,0.48,-0.48,,,,,,
FF,2015-04-05,92.4,-1.54,6.0,"Ramírez, Neil",571431,519166,,ball,,,,,13,,R,L,R,CHC,STL,B,,,0,0,2015,-0.73,1.4,-0.9333169886002638,1.0831363651402828,,,425509,2,7,Top,,,,,,150405_213520,3.4040623558209004,-135.35648201693186,-9.16447789342988,-9.411,30.699,-13.56,3.57,1.68,,,,92.6,2576,6.5,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,56,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,-0.001,0.038,,,,-0.038,,-3,3,0.118,0.882,26,26,26,27,1,3,,,3,3,1.32,0.73,-0.73,,,,,,
FF,2015-04-05,93.0,-1.09,6.01,"Ramírez, Neil",425509,519166,single,hit_into_play,,,,,6,Jhonny Peralta singles on a ground ball to second baseman Tommy La Stella.,R,R,R,CHC,STL,X,4,ground_ball,1,2,2015,-0.59,1.37,0.7716837279653189,3.0051301605412992,,,,2,7,Top,133.93,148.48,,,,150405_213435,6.297277951724616,-136.2894957214238,-4.339888729757502,-8.517,31.002,-14.818,3.68,1.73,41,98.1,-3,93.9,2469,6.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,0.414,0.373,0.9,1,1,0,2,55,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,-0.006,0.399,,,0.466,-0.399,98.1,-3,3,0.124,0.876,26,33,26,33,1,3,,,3,3,1.32,0.59,0.59,,,,,,
SL,2015-04-05,84.9,-0.84,6.19,"Ramírez, Neil",425509,519166,,swinging_strike,,,,,2,,R,R,R,CHC,STL,S,,,1,1,2015,0.54,0.37,0.0060270094817148,3.342925159992068,,,,2,7,Top,,,,,,150405_213412,0.7112142118282283,-124.50985970596868,-0.0695140697192611,5.288,23.929,-28.413,3.68,1.73,,,,84.8,2297,6.0,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,55,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.001,-0.062,,,,0.062,,-3,3,0.123,0.877,26,33,26,33,1,3,,,3,3,2.82,-0.54,-0.54,,,,,,
SL,2015-04-05,85.7,-0.86,6.16,"Ramírez, Neil",425509,519166,,ball,,,,,14,,R,R,R,CHC,STL,B,,,0,1,2015,0.52,0.16,2.4392970038218698,1.6760161286080255,,,,2,7,Top,,,,,,150405_213351,6.560595119408116,-125.40558983155417,-3.539783788717054,4.038,24.288,-29.804,3.68,1.73,,,,85.7,2346,6.2,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,55,2,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,-0.001,0.026,,,,-0.026,,-3,3,0.124,0.876,26,33,26,33,1,3,,,3,3,2.98,-0.52,-0.52,,,,,,
SL,2015-04-05,83.5,-0.88,6.25,"Ramírez, Neil",425509,519166,,swinging_strike,,,,,14,,R,R,R,CHC,STL,S,,,0,0,2015,0.59,0.14,0.3124379936364578,1.552621012474377,,,,2,7,Top,,,,,,150405_213334,1.399274310462881,-122.3602926810818,-3.481891523780551,5.438,24.255,-30.156,3.68,1.73,,,,83.4,2127,6.1,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,55,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.001,-0.043,,,,0.043,,-3,3,0.123,0.877,26,33,26,33,1,3,,,3,3,3.18,-0.59,-0.59,,,,,,
FF,2015-04-05,93.3,-1.12,6.15,"Ramírez, Neil",407812,519166,strikeout,swinging_strike,,,,,6,Matt Holliday strikes out swinging.,R,R,R,CHC,STL,S,2,,0,2,2015,-0.46,1.84,0.6132230949765098,2.6917057860744436,,,,1,7,Top,,,,,,150405_213301,5.64362284792395,-136.83416020862626,-6.73668507124779,-6.863,33.741,-8.489,3.67,1.82,,,,93.2,2308,6.4,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,0.0,0.0,1,0,0,,54,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.004,-0.151,,,,0.151,,-3,3,0.119,0.881,26,35,26,35,1,3,,,3,3,0.85,0.46,0.46,,,,,,
SL,2015-04-05,84.6,-1.01,6.22,"Ramírez, Neil",407812,519166,,foul,,,,,13,,R,R,R,CHC,STL,S,,,0,1,2015,0.36,0.14,-0.1334184014197465,1.099656979578281,,,,1,7,Top,,,,,,150405_213236,1.2069376657661186,-123.9594686823076,-4.782575350968537,3.406,22.882,-29.909,3.67,1.82,,,,84.3,2312,5.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,54,2,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.002,-0.056,,,,0.056,,-3,3,0.117,0.883,26,35,26,35,1,3,,,3,3,3.07,-0.36,-0.36,,,,,,
FF,2015-04-05,94.1,-1.22,6.14,"Ramírez, Neil",407812,519166,,called_strike,,,,,14,,R,R,R,CHC,STL,S,,,0,0,2015,-0.38,1.8,0.8534622894375623,2.2161346804445867,,,,1,7,Top,,,,,,150405_213216,6.352043418454029,-137.64926843249114,-7.996822491803568,-6.126,32.277,-8.324,3.67,1.82,,,,94.4,2445,6.6,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,,,,,,,,54,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.001,-0.039,,,,0.039,,-3,3,0.116,0.884,26,35,26,35,1,3,,,3,3,0.84,0.38,0.38,,,,,,
FF,2015-04-05,91.8,-1.19,6.12,"Ramírez, Neil",518792,519166,field_out,hit_into_play,,,,,4,Jason Heyward grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,X,3,ground_ball,0,0,2015,-0.73,1.73,-0.3997589498241508,2.564372178141979,,,,0,7,Top,149.97,170.29,,,,150405_213139,3.862006338826818,-134.5974613430729,-6.383447293852692,-9.385,31.505,-10.593,3.45,1.59,66,108.4,0,92.5,2178,6.8,413661,471083,519203,600303,592609,516770,458085,451594,624585,54.5,0.553,0.553,0.0,1,0,0,4,53,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.009,-0.25,,,0.685,0.25,108.4,-3,3,0.107,0.893,26,25,26,26,1,3,,,3,3,1.04,0.73,-0.73,,,,,,
FC,2015-04-05,84.2,-1.25,6.45,"Wainwright, Adam",458085,425794,field_out,hit_into_play,,,,,2,Chris Coghlan flies out to right fielder Jason Heyward.,R,L,R,CHC,STL,X,9,fly_ball,1,1,2015,0.32,0.47,0.1407198099570933,2.831479494780899,,,516770,2,6,Bot,210.85,90.3,,,,150405_212824,2.487255331749454,-123.44826487237478,-1.974918374142519,2.727,22.918,-27.178,3.27,1.47,342,95.5,30,84.5,2360,6.2,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.26,0.465,0.0,1,0,0,5,52,3,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.023,-0.252,,,0.852,0.252,95.5,-3,-3,0.13,0.13,33,30,34,30,3,2,,,8,3,2.77,-0.32,0.32,,,,,,
CU,2015-04-05,73.6,-1.35,6.53,"Wainwright, Adam",458085,425794,,blocked_ball,,,,,13,,R,L,R,CHC,STL,B,,,0,1,2015,1.12,-1.49,-1.2979038882604166,0.7163772831731929,,,516770,2,6,Bot,,,,,,150405_212756,-2.171676097805606,-108.13351858235262,-0.0164734964353983,8.75,21.835,-43.251,3.27,1.47,,,,72.4,2626,5.6,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,52,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.003,0.027,,,,-0.027,,-3,-3,0.127,0.127,33,30,34,30,3,2,,,8,3,5.8,-1.12,1.12,,,,,,
FC,2015-04-05,86.6,-1.18,6.39,"Wainwright, Adam",458085,425794,,foul,,,,,3,,R,L,R,CHC,STL,S,,,0,0,2015,0.09,0.76,0.3183495773289357,2.92079149383269,,,516770,2,6,Bot,,,,,,150405_212721,3.36815390264947,-126.91371305339705,-2.810784792648686,0.333,23.408,-23.647,3.27,1.47,33,85.0,-4,87.3,2110,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,52,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.004,-0.042,,,,0.042,88.0,-3,-3,0.131,0.131,33,30,34,30,3,2,,,8,3,2.29,-0.09,0.09,,,,,,
FF,2015-04-05,90.2,-1.04,6.28,"Wainwright, Adam",516770,425794,single,hit_into_play,,,,,6,Starlin Castro singles on a ground ball to center fielder Jon Jay.,R,R,R,CHC,STL,X,8,ground_ball,1,2,2015,-0.23,1.09,0.2809941819388955,2.1992643904044167,,,,2,6,Bot,115.11,107.87,,,,150405_212630,3.863105009461336,-132.21450903739728,-5.750203167632233,-3.515,30.276,-18.578,3.37,1.54,23,103.9,-5,90.6,2271,6.7,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,0.46,0.444,0.9,1,1,0,2,51,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.017,0.399,,,0.512,-0.399,103.9,-3,-3,0.114,0.114,33,25,34,25,3,2,,,8,3,1.77,0.23,0.23,,,,,,
CU,2015-04-05,75.2,-1.25,6.37,"Wainwright, Adam",516770,425794,,ball,,,,,14,,R,R,R,CHC,STL,B,,,0,2,2015,1.15,-1.33,1.7278664437087152,1.5313031238373052,,,,2,6,Bot,,,,,,150405_212608,3.792294885908396,-110.46763180226142,1.3257961337089976,8.157,23.017,-42.796,3.37,1.54,,,,74.9,2696,6.3,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,51,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.001,0.019,,,,-0.019,,-3,-3,0.113,0.113,33,25,34,25,3,2,,,8,3,5.47,-1.15,-1.15,,,,,,
FC,2015-04-05,88.3,-1.24,6.27,"Wainwright, Adam",516770,425794,,foul,,,,,3,,R,R,R,CHC,STL,S,,,0,1,2015,0.0,1.22,0.6563645022371376,3.2725217069263084,,,,2,6,Bot,,,,,,150405_212522,4.6287831268317206,-129.42706672099155,-3.0860348438585867,-0.911,25.426,-18.286,3.37,1.54,272,88.6,48,89.0,2386,6.4,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,51,2,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,,-0.002,-0.056,,,,0.056,88.6,-3,-3,0.115,0.115,33,25,34,25,3,2,,,8,3,1.73,0.0,0.0,,,,,,
CU,2015-04-05,72.8,-1.24,6.39,"Wainwright, Adam",516770,425794,,called_strike,,,,,9,,R,R,R,CHC,STL,S,,,0,0,2015,1.5,-1.24,0.4659563390276896,2.090436854719343,,,,2,6,Bot,,,,,,150405_212509,0.4056553976780413,-107.0355707043224,2.7572471399216125,10.83,22.486,-41.754,3.37,1.54,,,,72.0,2691,6.1,413661,425877,571431,543939,572761,425509,407812,445055,518792,54.5,,,,,,,,51,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.002,-0.043,,,,0.043,,-3,-3,0.117,0.117,33,25,34,25,3,2,,,8,3,5.67,-1.5,-1.5,,,,,,
